2015-01-02,105.16000366210938,105.66000366210938,102.66999816894531,103.43000030517578,4323700.0,90.2508773803711
2015-01-05,102.77999877929688,102.77999877929688,100.79000091552734,101.26000213623047,5878100.0,88.35736846923828
2015-01-06,102.06999969482422,102.06999969482422,100.33999633789062,100.94999694824219,4910100.0,88.0868911743164
2015-01-07,102.29000091552734,104.47000122070312,102.0,104.41000366210938,5091000.0,91.10599517822266
2015-01-08,105.37000274658203,106.98999786376953,105.0199966430664,106.72000122070312,6464600.0,93.12165069580078
2015-01-09,106.87999725341797,106.87999725341797,104.81999969482422,104.88999938964844,5717600.0,91.52484130859375
2015-01-12,105.16999816894531,105.29000091552734,104.05999755859375,104.41999816894531,4992900.0,91.11473083496094
2015-01-13,105.41000366210938,106.04000091552734,103.1500015258789,103.7300033569336,5395200.0,90.51265716552734
2015-01-14,102.41999816894531,103.41000366210938,101.87999725341797,102.63999938964844,5384400.0,89.56153869628906
2015-01-15,103.31999969482422,103.6500015258789,100.81999969482422,101.01000213623047,6895000.0,88.13923645019531
2015-01-16,100.86000061035156,104.30999755859375,100.23999786376953,104.12000274658203,6403800.0,90.85295867919922
2015-01-20,104.83999633789062,104.94999694824219,102.3499984741211,103.25,5331300.0,90.09380340576172
2015-01-21,103.05000305175781,104.05999755859375,102.5,103.52999877929688,5899200.0,90.338134765625
2015-01-22,104.37999725341797,106.30999755859375,103.54000091552734,106.06999969482422,5804100.0,92.55448150634766
2015-01-23,106.20999908447266,106.4800033569336,105.30999755859375,105.37000274658203,4072300.0,91.94367980957031
2015-01-26,105.36000061035156,106.5,105.05999755859375,106.36000061035156,4192300.0,92.80754089355469
2015-01-27,104.77999877929688,105.80999755859375,104.4000015258789,105.16000366210938,4606500.0,91.76043701171875
2015-01-28,105.30999755859375,107.43000030517578,104.5999984741211,104.73999786376953,4917300.0,91.3939437866211
2015-01-29,105.13999938964844,107.73999786376953,104.51000213623047,107.62000274658203,6529300.0,93.90696716308594
2015-01-30,106.36000061035156,106.86000061035156,104.37999725341797,104.41999816894531,7000000.0,91.11473083496094
2015-02-02,104.77999877929688,105.0,101.56999969482422,104.43000030517578,5012800.0,91.12346649169922
2015-02-03,104.88999938964844,107.31999969482422,104.80999755859375,107.23999786376953,5969200.0,93.57540893554688
2015-02-04,107.08999633789062,109.0,106.75,108.41000366210938,6765200.0,94.5963134765625
2015-02-05,108.9800033569336,109.33999633789062,108.1500015258789,108.98999786376953,4471800.0,95.1024169921875
2015-02-06,109.27999877929688,109.73999786376953,108.45999908447266,109.04000091552734,4223700.0,95.14604187011719
2015-02-09,108.87999725341797,109.45999908447266,108.04000091552734,108.33999633789062,4243800.0,94.53523254394531
2015-02-10,108.79000091552734,110.8499984741211,108.66000366210938,110.66999816894531,5414400.0,96.56834411621094
2015-02-11,110.5999984741211,110.80000305175781,109.80999755859375,110.30999755859375,4552900.0,96.25421905517578
2015-02-12,110.80999755859375,112.19999694824219,110.20999908447266,112.16000366210938,4592200.0,97.86849975585938
2015-02-13,112.01000213623047,112.38999938964844,111.30000305175781,111.88999938964844,5098600.0,97.63291931152344
2015-02-17,111.69000244140625,112.2300033569336,110.62000274658203,112.0,6028600.0,97.7289047241211
2015-02-18,111.5999984741211,112.16999816894531,111.0,111.98999786376953,3731600.0,97.72013854980469
2015-02-19,112.01000213623047,112.44999694824219,110.63999938964844,110.94000244140625,5910600.0,96.803955078125
2015-02-20,110.80999755859375,112.25,110.05000305175781,112.23999786376953,7276100.0,97.93830108642578
2015-02-23,112.98999786376953,113.16000366210938,111.80000305175781,112.27999877929688,5638000.0,97.97321319580078
2015-02-24,117.5,117.91999816894531,115.12999725341797,116.75,12775500.0,101.87361907958984
2015-02-25,117.3499984741211,117.3499984741211,115.8499984741211,116.30999755859375,7328200.0,101.48970794677734
2015-02-26,116.0,116.41999816894531,115.19999694824219,115.37999725341797,5649900.0,100.67819213867188
2015-02-27,115.19000244140625,115.66999816894531,114.55999755859375,114.75,5732600.0,100.12848663330078
2015-03-02,114.86000061035156,117.05999755859375,114.86000061035156,116.12000274658203,5971900.0,101.32391357421875
2015-03-03,116.11000061035156,116.12000274658203,114.80000305175781,116.06999969482422,3784800.0,101.28028869628906
2015-03-04,115.38999938964844,115.47000122070312,114.25,114.76000213623047,3799000.0,100.13719177246094
2015-03-05,115.2300033569336,116.0999984741211,115.05999755859375,115.91000366210938,4088700.0,101.14065551757812
2015-03-06,115.95999908447266,115.95999908447266,114.0,114.44999694824219,5169200.0,99.86670684814453
2015-03-09,114.37999725341797,115.4800033569336,114.37000274658203,115.25,5351200.0,100.56477355957031
2015-03-10,113.8499984741211,114.33999633789062,112.55999755859375,112.55999755859375,5685000.0,98.722900390625
2015-03-11,112.68000030517578,113.80000305175781,112.41000366210938,113.06999969482422,4356500.0,99.17022705078125
2015-03-12,113.8499984741211,116.45999908447266,113.7699966430664,116.0999984741211,5742000.0,101.82775115966797
2015-03-13,115.98999786376953,116.30999755859375,114.0,114.81999969482422,4626900.0,100.70509338378906
2015-03-16,115.33000183105469,116.61000061035156,115.31999969482422,116.5,4820300.0,102.1785659790039
2015-03-17,115.44999694824219,116.08000183105469,115.13999938964844,115.58000183105469,3715900.0,101.3716812133789
2015-03-18,115.41000366210938,116.41999816894531,113.30999755859375,116.08000183105469,4773600.0,101.8102035522461
2015-03-19,116.20999908447266,116.43000030517578,115.06999969482422,115.16000366210938,3545600.0,101.0032958984375
2015-03-20,115.55000305175781,117.98999786376953,115.33000183105469,117.48999786376953,8446000.0,103.04686737060547
