Date,open,high,low,close,volume,adj close
2015-02-04,54.2599983215332,55.310001373291016,53.9900016784668,54.29999923706055,808600,54.29999923706055
2015-02-05,54.63999938964844,55.29999923706055,54.25,55.0,717000,55.0
2015-02-06,54.959999084472656,55.4900016784668,54.34000015258789,54.630001068115234,493500,54.630001068115234
2015-02-09,54.22999954223633,55.08000183105469,54.0099983215332,55.02000045776367,742700,55.02000045776367
2015-02-10,54.650001525878906,55.79999923706055,54.290000915527344,55.7400016784668,794700,55.7400016784668
2015-02-11,55.70000076293945,56.150001525878906,55.2599983215332,55.79999923706055,630400,55.79999923706055
2015-02-12,56.36000061035156,57.36000061035156,55.81999969482422,57.2400016784668,813800,57.2400016784668
2015-02-13,57.04999923706055,57.31999969482422,56.720001220703125,56.900001525878906,704500,56.900001525878906
2015-02-17,56.900001525878906,58.15999984741211,56.400001525878906,57.630001068115234,775900,57.630001068115234
2015-02-18,57.650001525878906,57.66999816894531,55.849998474121094,56.540000915527344,1021400,56.540000915527344
2015-02-19,56.56999969482422,57.099998474121094,56.09000015258789,56.810001373291016,657600,56.810001373291016
2015-02-20,56.849998474121094,57.25,56.400001525878906,56.810001373291016,569100,56.810001373291016
2015-02-23,56.369998931884766,56.77000045776367,56.08000183105469,56.540000915527344,649900,56.540000915527344
2015-02-24,56.54999923706055,56.81999969482422,56.18000030517578,56.560001373291016,561000,56.560001373291016
2015-02-25,56.779998779296875,57.13999938964844,55.9900016784668,56.15999984741211,493500,56.15999984741211
2015-02-26,55.720001220703125,56.63999938964844,55.630001068115234,56.43000030517578,877200,56.43000030517578
2015-02-27,56.34000015258789,57.529998779296875,55.86000061035156,57.349998474121094,591700,57.349998474121094
2015-03-02,57.959999084472656,58.150001525878906,57.15999984741211,57.7599983215332,430000,57.7599983215332
2015-03-03,57.75,57.869998931884766,56.779998779296875,56.970001220703125,442400,56.970001220703125
2015-03-04,57.0,57.31999969482422,56.599998474121094,57.150001525878906,456700,57.150001525878906
2015-03-05,57.150001525878906,58.130001068115234,56.93000030517578,57.88999938964844,453300,57.88999938964844
2015-03-06,57.77000045776367,58.15999984741211,56.7599983215332,57.09000015258789,576100,57.09000015258789
2015-03-09,57.029998779296875,57.290000915527344,56.22999954223633,56.4900016784668,615400,56.4900016784668
2015-03-10,56.439998626708984,57.41999816894531,56.349998474121094,56.86000061035156,833500,56.86000061035156
2015-03-11,56.84000015258789,57.68000030517578,56.52000045776367,56.93000030517578,625400,56.93000030517578
2015-03-12,57.0,57.209999084472656,56.34000015258789,56.9900016784668,519300,56.9900016784668
2015-03-13,56.97999954223633,57.220001220703125,55.400001525878906,55.97999954223633,621700,55.97999954223633
2015-03-16,56.11000061035156,56.68000030517578,55.90999984741211,56.34000015258789,813500,56.34000015258789
2015-03-17,56.0,56.41999816894531,55.400001525878906,56.189998626708984,1040900,56.189998626708984
2015-03-18,56.119998931884766,56.709999084472656,55.709999084472656,56.380001068115234,699700,56.380001068115234
2015-03-19,56.29999923706055,58.38999938964844,56.189998626708984,58.31999969482422,741000,58.31999969482422
2015-03-20,58.52000045776367,58.52000045776367,56.779998779296875,57.18000030517578,1688700,57.18000030517578
2015-03-23,57.09000015258789,57.15999984741211,56.29999923706055,56.33000183105469,617900,56.33000183105469
2015-03-24,56.439998626708984,56.61000061035156,55.36000061035156,55.47999954223633,669300,55.47999954223633
2015-03-25,55.41999816894531,56.130001068115234,54.650001525878906,54.689998626708984,680700,54.689998626708984
2015-03-26,54.400001525878906,54.91999816894531,53.150001525878906,54.58000183105469,775800,54.58000183105469
2015-03-27,54.189998626708984,54.650001525878906,52.13999938964844,54.040000915527344,1696100,54.040000915527344
2015-03-30,54.400001525878906,55.02000045776367,53.97999954223633,54.599998474121094,844400,54.599998474121094
2015-03-31,54.47999954223633,54.95000076293945,53.7400016784668,53.790000915527344,834500,53.790000915527344
2015-04-01,53.66999816894531,53.869998931884766,52.279998779296875,52.45000076293945,1177600,52.45000076293945
2015-04-02,52.290000915527344,53.29999923706055,52.290000915527344,52.75,1095800,52.75
2015-04-06,52.619998931884766,53.40999984741211,52.2599983215332,53.06999969482422,924400,53.06999969482422
2015-04-07,53.349998474121094,53.7400016784668,52.5,52.54999923706055,985500,52.54999923706055
2015-04-08,52.709999084472656,53.15999984741211,51.650001525878906,52.720001220703125,2163600,52.720001220703125
2015-04-09,52.630001068115234,53.0,52.27000045776367,52.720001220703125,921300,52.720001220703125
2015-04-10,53.0,54.68000030517578,52.95000076293945,54.290000915527344,1917200,54.290000915527344
2015-04-13,54.29999923706055,54.86000061035156,53.79999923706055,53.81999969482422,828200,53.81999969482422
2015-04-14,53.86000061035156,54.34000015258789,53.0099983215332,53.150001525878906,457900,53.150001525878906
2015-04-15,53.29999923706055,53.56999969482422,52.75,52.86000061035156,721600,52.86000061035156
2015-04-16,52.900001525878906,53.2599983215332,52.290000915527344,52.77000045776367,601900,52.77000045776367
2015-04-17,52.43000030517578,53.439998626708984,52.290000915527344,53.380001068115234,762600,53.380001068115234
2015-04-20,53.56999969482422,54.27000045776367,53.369998931884766,54.209999084472656,597800,54.209999084472656
2015-04-21,58.09000015258789,58.09000015258789,55.9900016784668,56.150001525878906,1637500,56.150001525878906
2015-04-22,56.18000030517578,56.2599983215332,55.40999984741211,55.939998626708984,955100,55.939998626708984
2015-04-23,55.900001525878906,56.72999954223633,55.5,56.0099983215332,1419500,56.0099983215332
2015-04-24,60.93000030517578,61.2400016784668,58.880001068115234,59.18000030517578,3776100,59.18000030517578
2015-04-27,59.18000030517578,59.88999938964844,58.369998931884766,58.59000015258789,1176900,58.59000015258789
2015-04-28,58.439998626708984,59.560001373291016,57.720001220703125,59.45000076293945,1110200,59.45000076293945
2015-04-29,59.31999969482422,60.7400016784668,59.060001373291016,60.18000030517578,1431900,60.18000030517578
2015-04-30,59.599998474121094,60.130001068115234,58.7599983215332,58.84000015258789,1239200,58.84000015258789
2015-05-01,58.7400016784668,59.7599983215332,58.54999923706055,59.18000030517578,1084500,59.18000030517578
2015-05-04,59.34000015258789,60.61000061035156,59.11000061035156,60.349998474121094,651500,60.349998474121094
2015-05-05,60.369998931884766,60.45000076293945,58.77000045776367,59.5099983215332,859900,59.5099983215332
2015-05-06,59.47999954223633,59.58000183105469,58.63999938964844,58.90999984741211,721000,58.90999984741211
2015-05-07,58.65999984741211,59.349998474121094,58.65999984741211,58.869998931884766,483200,58.869998931884766
2015-05-08,59.41999816894531,60.400001525878906,59.22999954223633,59.709999084472656,468400,59.709999084472656
2015-05-11,59.4900016784668,59.90999984741211,59.22999954223633,59.349998474121094,351400,59.349998474121094
2015-05-12,59.130001068115234,59.130001068115234,57.88999938964844,58.63999938964844,489300,58.63999938964844
2015-05-13,58.86000061035156,59.119998931884766,58.29999923706055,58.75,525300,58.75
2015-05-14,59.02000045776367,59.689998626708984,58.54999923706055,59.310001373291016,439600,59.310001373291016
2015-05-15,59.310001373291016,59.58000183105469,59.11000061035156,59.279998779296875,279600,59.279998779296875
2015-05-18,59.25,60.0,59.060001373291016,59.86000061035156,490300,59.86000061035156
2015-05-19,59.86000061035156,60.0099983215332,59.060001373291016,59.2400016784668,566200,59.2400016784668
2015-05-20,59.349998474121094,59.790000915527344,59.060001373291016,59.220001220703125,336300,59.220001220703125
2015-05-21,59.06999969482422,59.689998626708984,58.81999969482422,59.380001068115234,418900,59.380001068115234
2015-05-22,59.20000076293945,59.959999084472656,58.779998779296875,59.290000915527344,320100,59.290000915527344
2015-05-26,59.08000183105469,59.63999938964844,58.79999923706055,59.27000045776367,459500,59.27000045776367
2015-05-27,59.209999084472656,59.779998779296875,58.900001525878906,59.70000076293945,327700,59.70000076293945
2015-05-28,59.5,61.33000183105469,59.310001373291016,61.18000030517578,1059900,61.18000030517578
2015-05-29,61.34000015258789,61.41999816894531,60.41999816894531,60.66999816894531,644300,60.66999816894531
2015-06-01,61.08000183105469,62.720001220703125,61.08000183105469,61.7400016784668,844200,61.7400016784668
2015-06-02,61.38999938964844,62.40999984741211,61.099998474121094,62.369998931884766,792700,62.369998931884766
2015-06-03,62.75,63.93000030517578,62.400001525878906,63.400001525878906,1235000,63.400001525878906
2015-06-04,63.11000061035156,63.36000061035156,62.38999938964844,62.790000915527344,1308800,62.790000915527344
2015-06-05,62.72999954223633,62.97999954223633,61.810001373291016,62.90999984741211,478300,62.90999984741211
2015-06-08,63.04999923706055,63.22999954223633,61.72999954223633,61.9900016784668,344900,61.9900016784668
2015-06-09,62.11000061035156,62.36000061035156,61.31999969482422,61.58000183105469,251300,61.58000183105469
2015-06-10,61.91999816894531,62.650001525878906,61.040000915527344,62.52000045776367,286500,62.52000045776367
2015-06-11,62.59000015258789,63.04999923706055,62.20000076293945,62.959999084472656,406400,62.959999084472656
2015-06-12,62.83000183105469,63.369998931884766,62.38999938964844,63.02000045776367,678700,63.02000045776367
2015-06-15,62.65999984741211,63.400001525878906,61.7599983215332,63.220001220703125,643600,63.220001220703125
2015-06-16,63.040000915527344,64.30999755859375,62.75,64.29000091552734,668500,64.29000091552734
2015-06-17,64.54000091552734,64.98999786376953,59.560001373291016,62.290000915527344,3297200,62.290000915527344
2015-06-18,62.290000915527344,63.47999954223633,62.0,62.150001525878906,783900,62.150001525878906
2015-06-19,62.400001525878906,63.47999954223633,62.209999084472656,63.2400016784668,991100,63.2400016784668
2015-06-22,63.709999084472656,63.709999084472656,62.79999923706055,63.310001373291016,497100,63.310001373291016
2015-06-23,63.310001373291016,63.599998474121094,62.52000045776367,62.97999954223633,664500,62.97999954223633
2015-06-24,63.0,63.16999816894531,60.93000030517578,61.119998931884766,959100,61.119998931884766
2015-06-25,61.25,62.16999816894531,61.16999816894531,61.56999969482422,790700,61.56999969482422
2015-06-26,61.880001068115234,62.65999984741211,61.689998626708984,62.630001068115234,735000,62.630001068115234
2015-06-29,62.2599983215332,62.7400016784668,61.540000915527344,61.650001525878906,862800,61.650001525878906
2015-06-30,62.34000015258789,63.11000061035156,61.650001525878906,62.709999084472656,843600,62.709999084472656
2015-07-01,63.18000030517578,63.75,62.619998931884766,63.220001220703125,786000,63.220001220703125
2015-07-02,63.369998931884766,64.0,62.79999923706055,63.290000915527344,1005900,63.290000915527344
2015-07-06,62.720001220703125,64.18000030517578,62.290000915527344,62.5,2088900,62.5
2015-07-07,62.790000915527344,63.65999984741211,61.779998779296875,63.5,640800,63.5
2015-07-08,63.2400016784668,63.709999084472656,62.099998474121094,62.7400016784668,746900,62.7400016784668
2015-07-09,63.36000061035156,63.369998931884766,62.0099983215332,62.20000076293945,567200,62.20000076293945
2015-07-10,62.84000015258789,63.150001525878906,62.2599983215332,62.939998626708984,573300,62.939998626708984
2015-07-13,63.2599983215332,63.81999969482422,62.68000030517578,63.61000061035156,471400,63.61000061035156
2015-07-14,63.529998779296875,64.51000213623047,63.529998779296875,64.30999755859375,423700,64.30999755859375
2015-07-15,64.5,65.04000091552734,63.970001220703125,64.62999725341797,812100,64.62999725341797
2015-07-16,65.05000305175781,65.58000183105469,64.70999908447266,65.37000274658203,561800,65.37000274658203
2015-07-17,65.45999908447266,65.62999725341797,64.72000122070312,64.93000030517578,607800,64.93000030517578
2015-07-20,65.08000183105469,66.45999908447266,64.94999694824219,66.04000091552734,645900,66.04000091552734
2015-07-21,66.44999694824219,66.44999694824219,64.73999786376953,65.16000366210938,848600,65.16000366210938
2015-07-22,64.83000183105469,65.52999877929688,64.7300033569336,65.2300033569336,727900,65.2300033569336
2015-07-23,65.73999786376953,66.52999877929688,65.16999816894531,65.58999633789062,1484200,65.58999633789062
2015-07-24,63.5,64.5999984741211,60.04999923706055,60.400001525878906,3805400,60.400001525878906
2015-07-27,59.59000015258789,60.97999954223633,58.86000061035156,60.97999954223633,1459300,60.97999954223633
2015-07-28,61.20000076293945,61.61000061035156,60.18000030517578,61.20000076293945,1102100,61.20000076293945
2015-07-29,61.47999954223633,62.70000076293945,60.72999954223633,62.599998474121094,1435400,62.599998474121094
2015-07-30,62.79999923706055,62.93000030517578,62.13999938964844,62.36000061035156,663600,62.36000061035156
2015-07-31,62.59000015258789,63.529998779296875,62.08000183105469,62.70000076293945,628800,62.70000076293945
2015-08-03,62.47999954223633,63.060001373291016,61.5,62.61000061035156,820200,62.61000061035156
2015-08-04,62.33000183105469,62.83000183105469,61.38999938964844,61.439998626708984,694700,61.439998626708984
2015-08-05,61.869998931884766,62.599998474121094,61.5,62.06999969482422,511600,62.06999969482422
2015-08-06,61.95000076293945,62.040000915527344,60.54999923706055,60.939998626708984,390800,60.939998626708984
2015-08-07,60.939998626708984,61.209999084472656,60.15999984741211,60.72999954223633,530000,60.72999954223633
2015-08-10,61.04999923706055,61.970001220703125,61.04999923706055,61.70000076293945,486300,61.70000076293945
2015-08-11,61.130001068115234,61.779998779296875,60.77000045776367,61.150001525878906,491300,61.150001525878906
2015-08-12,60.33000183105469,60.95000076293945,59.66999816894531,60.83000183105469,431300,60.83000183105469
2015-08-13,60.630001068115234,61.27000045776367,60.13999938964844,60.20000076293945,509500,60.20000076293945
2015-08-14,60.0,60.66999816894531,59.68000030517578,60.56999969482422,341500,60.56999969482422
2015-08-17,60.47999954223633,60.9900016784668,60.04999923706055,60.880001068115234,701000,60.880001068115234
2015-08-18,60.810001373291016,61.31999969482422,60.31999969482422,60.52000045776367,385200,60.52000045776367
2015-08-19,60.06999969482422,60.43000030517578,59.439998626708984,59.72999954223633,726200,59.72999954223633
2015-08-20,59.5,59.5,57.959999084472656,58.02000045776367,539500,58.02000045776367
2015-08-21,57.63999938964844,57.9900016784668,56.38999938964844,56.45000076293945,669400,56.45000076293945
2015-08-24,53.38999938964844,56.40999984741211,52.0099983215332,54.54999923706055,874200,54.54999923706055
2015-08-25,56.380001068115234,56.470001220703125,54.150001525878906,54.22999954223633,774500,54.22999954223633
2015-08-26,55.529998779296875,56.220001220703125,54.709999084472656,55.95000076293945,914200,55.95000076293945
2015-08-27,56.83000183105469,57.4900016784668,55.81999969482422,56.81999969482422,426800,56.81999969482422
2015-08-28,57.02000045776367,57.36000061035156,56.36000061035156,57.27000045776367,375000,57.27000045776367
2015-08-31,57.06999969482422,57.84000015258789,56.54999923706055,56.599998474121094,595700,56.599998474121094
2015-09-01,55.619998931884766,56.439998626708984,53.849998474121094,53.939998626708984,928800,53.939998626708984
2015-09-02,54.4900016784668,55.130001068115234,53.56999969482422,55.099998474121094,806800,55.099998474121094
2015-09-03,55.16999816894531,55.86000061035156,54.880001068115234,55.130001068115234,633000,55.130001068115234
2015-09-04,54.439998626708984,54.869998931884766,53.75,54.279998779296875,510000,54.279998779296875
2015-09-08,55.209999084472656,55.52000045776367,54.70000076293945,55.400001525878906,474800,55.400001525878906
2015-09-09,56.029998779296875,56.209999084472656,54.849998474121094,54.970001220703125,332500,54.970001220703125
2015-09-10,54.689998626708984,55.84000015258789,54.34000015258789,55.189998626708984,369700,55.189998626708984
2015-09-11,55.529998779296875,56.900001525878906,55.09000015258789,55.54999923706055,631300,55.54999923706055
2015-09-14,55.65999984741211,55.880001068115234,55.380001068115234,55.61000061035156,563000,55.61000061035156
2015-09-15,55.84000015258789,56.65999984741211,55.029998779296875,56.52000045776367,484800,56.52000045776367
2015-09-16,56.33000183105469,56.790000915527344,56.119998931884766,56.599998474121094,447100,56.599998474121094
2015-09-17,56.72999954223633,59.470001220703125,56.45000076293945,58.45000076293945,755700,58.45000076293945
2015-09-18,57.7400016784668,58.540000915527344,57.2400016784668,57.41999816894531,686200,57.41999816894531
2015-09-21,57.5,58.06999969482422,56.68000030517578,57.0099983215332,421300,57.0099983215332
2015-09-22,56.45000076293945,56.97999954223633,56.119998931884766,56.869998931884766,562000,56.869998931884766
2015-09-23,56.849998474121094,57.540000915527344,56.709999084472656,57.209999084472656,323800,57.209999084472656
2015-09-24,56.810001373291016,57.099998474121094,56.09000015258789,56.959999084472656,361600,56.959999084472656
2015-09-25,57.369998931884766,57.790000915527344,55.90999984741211,56.650001525878906,702200,56.650001525878906
2015-09-28,56.16999816894531,56.470001220703125,54.63999938964844,55.33000183105469,881200,55.33000183105469
2015-09-29,55.5099983215332,56.79999923706055,55.150001525878906,55.90999984741211,742600,55.90999984741211
2015-09-30,56.2400016784668,56.939998626708984,55.5099983215332,56.7599983215332,847200,56.7599983215332
2015-10-01,56.58000183105469,56.790000915527344,55.0,55.439998626708984,882300,55.439998626708984
2015-10-02,54.90999984741211,56.970001220703125,54.689998626708984,56.90999984741211,693300,56.90999984741211
2015-10-05,57.29999923706055,58.59000015258789,57.29999923706055,58.470001220703125,744700,58.470001220703125
2015-10-06,58.54999923706055,58.959999084472656,55.529998779296875,55.75,721000,55.75
2015-10-07,56.04999923706055,56.83000183105469,55.369998931884766,56.54999923706055,671300,56.54999923706055
2015-10-08,56.59000015258789,56.959999084472656,55.43000030517578,56.22999954223633,450100,56.22999954223633
2015-10-09,56.33000183105469,56.630001068115234,55.68000030517578,56.38999938964844,689300,56.38999938964844
2015-10-12,56.45000076293945,57.65999984741211,56.380001068115234,57.2599983215332,355600,57.2599983215332
2015-10-13,56.83000183105469,57.529998779296875,56.15999984741211,56.209999084472656,747400,56.209999084472656
2015-10-14,56.52000045776367,57.04999923706055,55.31999969482422,56.5,742500,56.5
2015-10-15,57.130001068115234,60.93000030517578,56.97999954223633,60.650001525878906,1555900,60.650001525878906
2015-10-16,60.83000183105469,61.41999816894531,59.84000015258789,60.650001525878906,653000,60.650001525878906
2015-10-19,60.470001220703125,61.72999954223633,60.33000183105469,61.099998474121094,769600,61.099998474121094
2015-10-20,61.279998779296875,62.0,60.720001220703125,61.97999954223633,821200,61.97999954223633
2015-10-21,62.439998626708984,62.439998626708984,60.7400016784668,61.59000015258789,700000,61.59000015258789
2015-10-22,61.7599983215332,61.900001525878906,60.349998474121094,60.779998779296875,2557600,60.779998779296875
2015-10-23,64.5,68.4800033569336,64.4000015258789,67.97000122070312,2609100,67.97000122070312
2015-10-26,67.0,68.43000030517578,66.18000030517578,68.2699966430664,1298000,68.2699966430664
2015-10-27,68.0,68.16000366210938,66.22000122070312,67.08999633789062,1255500,67.08999633789062
2015-10-28,67.12000274658203,67.12000274658203,65.38999938964844,66.30000305175781,1379500,66.30000305175781
2015-10-29,66.47000122070312,66.47000122070312,65.27999877929688,65.69999694824219,1193900,65.69999694824219
2015-10-30,65.38999938964844,65.97000122070312,64.55999755859375,65.45999908447266,923900,65.45999908447266
2015-11-02,65.76000213623047,67.08000183105469,65.1500015258789,66.37000274658203,891900,66.37000274658203
2015-11-03,66.19999694824219,66.95999908447266,65.61000061035156,66.93000030517578,464600,66.93000030517578
2015-11-04,67.18000030517578,67.30999755859375,65.9800033569336,66.52999877929688,340100,66.52999877929688
2015-11-05,66.5999984741211,66.80000305175781,65.77999877929688,66.38999938964844,322100,66.38999938964844
2015-11-06,66.16000366210938,67.19000244140625,65.94000244140625,67.16999816894531,334200,67.16999816894531
2015-11-09,66.93000030517578,67.9800033569336,66.56999969482422,67.08000183105469,496500,67.08000183105469
2015-11-10,66.66000366210938,67.11000061035156,64.69000244140625,66.0999984741211,1177000,66.0999984741211
2015-11-11,66.0,66.19000244140625,65.43000030517578,65.58999633789062,741000,65.58999633789062
2015-11-12,65.04000091552734,65.5999984741211,63.880001068115234,64.0,483800,64.0
2015-11-13,64.0,64.36000061035156,63.599998474121094,63.66999816894531,475300,63.66999816894531
2015-11-16,63.650001525878906,65.2300033569336,63.04999923706055,65.1500015258789,699300,65.1500015258789
2015-11-17,65.33000183105469,66.41000366210938,65.11000061035156,65.27999877929688,642800,65.27999877929688
2015-11-18,66.62999725341797,66.72000122070312,65.13999938964844,66.33000183105469,436300,66.33000183105469
2015-11-19,66.37999725341797,67.45999908447266,66.0,67.38999938964844,802100,67.38999938964844
2015-11-20,67.36000061035156,67.95999908447266,66.91999816894531,67.19000244140625,454000,67.19000244140625
2015-11-23,67.04000091552734,67.68000030517578,66.91999816894531,67.20999908447266,595500,67.20999908447266
2015-11-24,67.0,67.30000305175781,66.19000244140625,67.25,663600,67.25
2015-11-25,67.45999908447266,67.97000122070312,67.22000122070312,67.76000213623047,321500,67.76000213623047
2015-11-27,67.7300033569336,67.97000122070312,67.25,67.6500015258789,141200,67.6500015258789
2015-11-30,67.79000091552734,68.0,66.44999694824219,66.73999786376953,424900,66.73999786376953
2015-12-01,66.86000061035156,67.2300033569336,66.1500015258789,67.08999633789062,301900,67.08999633789062
2015-12-02,67.33999633789062,68.33000183105469,67.08999633789062,67.93000030517578,580600,67.93000030517578
2015-12-03,68.33000183105469,68.41999816894531,65.58000183105469,65.81999969482422,517900,65.81999969482422
2015-12-04,65.80000305175781,66.29000091552734,64.5199966430664,65.55999755859375,588700,65.55999755859375
2015-12-07,65.70999908447266,66.58999633789062,65.05999755859375,66.47000122070312,308400,66.47000122070312
2015-12-08,66.2300033569336,66.72000122070312,65.12999725341797,66.58000183105469,341900,66.58000183105469
2015-12-09,66.16999816894531,66.95999908447266,64.5199966430664,64.83999633789062,353500,64.83999633789062
2015-12-10,65.04000091552734,66.3499984741211,64.45999908447266,65.02999877929688,370700,65.02999877929688
2015-12-11,64.69000244140625,65.3499984741211,64.02999877929688,65.08999633789062,434900,65.08999633789062
2015-12-14,65.19999694824219,65.69000244140625,64.4000015258789,65.04000091552734,346500,65.04000091552734
2015-12-15,65.69000244140625,66.16000366210938,64.58000183105469,65.83999633789062,342600,65.83999633789062
2015-12-16,66.11000061035156,66.30999755859375,63.189998626708984,65.76000213623047,286900,65.76000213623047
2015-12-17,65.75,65.94000244140625,64.11000061035156,64.7699966430664,248500,64.7699966430664
2015-12-18,64.41000366210938,64.72000122070312,63.849998474121094,64.16000366210938,659700,64.16000366210938
2015-12-21,64.45999908447266,64.68000030517578,63.72999954223633,64.20999908447266,319700,64.20999908447266
2015-12-22,64.72000122070312,65.8499984741211,64.0999984741211,65.41999816894531,305400,65.41999816894531
2015-12-23,65.75,65.91000366210938,63.84000015258789,65.12000274658203,364600,65.12000274658203
2015-12-24,65.36000061035156,65.7300033569336,65.22000122070312,65.38999938964844,243500,65.38999938964844
2015-12-28,65.0999984741211,66.48999786376953,65.0999984741211,66.33999633789062,303000,66.33999633789062
2015-12-29,66.93000030517578,67.37000274658203,66.01000213623047,66.37000274658203,212000,66.37000274658203
2015-12-30,66.41000366210938,66.63999938964844,66.06999969482422,66.0999984741211,212500,66.0999984741211
2015-12-31,66.5,67.37000274658203,65.79000091552734,65.8499984741211,545800,65.8499984741211
2016-01-04,64.98999786376953,65.0,63.43000030517578,64.2699966430664,987300,64.2699966430664
2016-01-05,64.63999938964844,67.0,64.63999938964844,64.94999694824219,746600,64.94999694824219
2016-01-06,64.11000061035156,65.81999969482422,64.02999877929688,64.87000274658203,877500,64.87000274658203
2016-01-07,63.529998779296875,64.88999938964844,62.90999984741211,63.5,768700,63.5
2016-01-08,64.37999725341797,66.0999984741211,63.939998626708984,64.52999877929688,916000,64.52999877929688
2016-01-11,64.77999877929688,64.94999694824219,60.439998626708984,61.0,884900,61.0
2016-01-12,61.0,62.209999084472656,60.61000061035156,61.77000045776367,383600,61.77000045776367
2016-01-13,61.88999938964844,62.029998779296875,58.68000030517578,58.86000061035156,482100,58.86000061035156
2016-01-14,59.310001373291016,60.52000045776367,58.18000030517578,59.9900016784668,408300,59.9900016784668
2016-01-15,58.70000076293945,59.86000061035156,57.83000183105469,59.86000061035156,460400,59.86000061035156
2016-01-19,60.27000045776367,61.04999923706055,59.310001373291016,59.77000045776367,605600,59.77000045776367
2016-01-20,59.15999984741211,60.939998626708984,57.310001373291016,60.33000183105469,740200,60.33000183105469
2016-01-21,60.459999084472656,61.349998474121094,59.880001068115234,60.72999954223633,397800,60.72999954223633
2016-01-22,61.18000030517578,61.459999084472656,59.86000061035156,60.95000076293945,697300,60.95000076293945
2016-01-25,60.810001373291016,61.33000183105469,60.16999816894531,60.38999938964844,333800,60.38999938964844
2016-01-26,60.470001220703125,62.34000015258789,59.939998626708984,62.209999084472656,342400,62.209999084472656
2016-01-27,62.400001525878906,62.939998626708984,61.209999084472656,61.41999816894531,366200,61.41999816894531
2016-01-28,61.58000183105469,62.20000076293945,58.43000030517578,59.5099983215332,1244500,59.5099983215332
2016-01-29,64.5,69.36000061035156,62.88999938964844,66.13999938964844,2197900,66.13999938964844
2016-02-01,66.11000061035156,68.02999877929688,65.58000183105469,67.55000305175781,1052800,67.55000305175781
2016-02-02,65.6500015258789,67.75,65.56999969482422,67.54000091552734,837100,67.54000091552734
2016-02-03,67.76000213623047,68.0,65.25,67.16999816894531,587200,67.16999816894531
2016-02-04,67.01000213623047,67.98999786376953,66.58999633789062,67.37999725341797,398100,67.37999725341797
2016-02-05,67.0999984741211,67.33999633789062,65.0199966430664,65.87000274658203,557900,65.87000274658203
2016-02-08,65.0,65.0,57.5099983215332,58.650001525878906,1550000,58.650001525878906
2016-02-09,58.220001220703125,59.7400016784668,58.04999923706055,58.65999984741211,989900,58.65999984741211
2016-02-10,59.209999084472656,62.68000030517578,58.689998626708984,60.130001068115234,1135100,60.130001068115234
2016-02-11,59.209999084472656,59.720001220703125,57.75,58.790000915527344,724100,58.790000915527344
2016-02-12,59.7400016784668,59.95000076293945,58.0,58.779998779296875,512400,58.779998779296875
2016-02-16,59.61000061035156,61.95000076293945,58.959999084472656,61.869998931884766,741900,61.869998931884766
2016-02-17,62.06999969482422,63.65999984741211,61.060001373291016,63.099998474121094,609400,63.099998474121094
2016-02-18,63.619998931884766,63.83000183105469,62.38999938964844,62.880001068115234,447000,62.880001068115234
2016-02-19,62.349998474121094,63.439998626708984,61.439998626708984,63.290000915527344,289200,63.290000915527344
